# LocalTime, JulianDay, AmbientC, PrimaryC, SecondaryC, M3C, BackplateC
2019-09-18 23:26:12.8, 2458745.768204, 15.7, 18.4, 16.1, 18.3, 18.0
2019-09-18 23:26:22.8, 2458745.768320, 15.7, 18.4, 16.1, 18.3, 17.9
2019-09-18 23:26:32.8, 2458745.768436, 15.7, 18.5, 16.1, 18.3, 17.9
2019-09-18 23:26:42.8, 2458745.768552, 15.7, 18.5, 16.1, 18.3, 17.9
2019-09-18 23:26:52.8, 2458745.768667, 15.7, 18.5, 16.1, 18.3, 17.9
2019-09-18 23:27:02.8, 2458745.768783, 15.7, 18.4, 16.1, 18.3, 17.9
2019-09-18 23:27:12.8, 2458745.768899, 15.7, 18.5, 16.1, 18.3, 17.9
2019-09-18 23:27:22.8, 2458745.769014, 15.7, 18.4, 16.1, 18.3, 17.9
2019-09-18 23:27:32.9, 2458745.769131, 15.7, 18.4, 16.1, 18.3, 17.9
2019-09-18 23:27:42.8, 2458745.769246, 15.7, 18.4, 16.1, 18.3, 17.9
2019-09-18 23:27:52.8, 2458745.769362, 15.7, 18.4, 16.1, 18.3, 17.9
2019-09-18 23:28:02.8, 2458745.769477, 15.7, 18.4, 16.1, 18.3, 17.9
2019-09-18 23:28:12.8, 2458745.769593, 15.7, 18.5, 16.1, 18.2, 17.9
2019-09-18 23:28:22.9, 2458745.769710, 15.7, 18.4, 16.1, 18.3, 17.9
2019-09-18 23:28:32.8, 2458745.769825, 15.7, 18.4, 16.1, 18.2, 17.9
2019-09-18 23:28:42.9, 2458745.769941, 15.7, 18.4, 16.1, 18.3, 17.9
2019-09-18 23:28:52.8, 2458745.770056, 15.6, 18.4, 16.1, 18.2, 17.9
2019-09-18 23:29:02.8, 2458745.770172, 15.7, 18.4, 16.1, 18.2, 17.9
2019-09-18 23:29:12.8, 2458745.770288, 15.7, 18.4, 16.1, 18.2, 17.9
2019-09-18 23:29:22.8, 2458745.770403, 15.7, 18.4, 16.1, 18.3, 17.9
2019-09-18 23:29:32.8, 2458745.770520, 15.7, 18.4, 16.1, 18.2, 17.9
2019-09-18 23:29:42.8, 2458745.770635, 15.7, 18.4, 16.1, 18.3, 17.9
2019-09-18 23:29:52.8, 2458745.770751, 15.7, 18.4, 16.1, 18.2, 17.9
2019-09-18 23:30:02.8, 2458745.770866, 15.6, 18.4, 16.1, 18.2, 17.8
2019-09-18 23:30:12.8, 2458745.770982, 15.7, 18.4, 16.1, 18.2, 17.9
2019-09-18 23:30:22.8, 2458745.771098, 15.6, 18.4, 16.1, 18.2, 17.9
2019-09-18 23:30:32.8, 2458745.771214, 15.6, 18.4, 16.1, 18.2, 17.9
2019-09-18 23:30:42.8, 2458745.771329, 15.6, 18.4, 16.1, 18.2, 17.8
2019-09-18 23:30:52.8, 2458745.771445, 15.6, 18.4, 16.1, 18.2, 17.8
2019-09-18 23:31:03.0, 2458745.771563, 15.6, 18.4, 16.1, 18.2, 17.8
2019-09-18 23:31:12.8, 2458745.771676, 15.6, 18.4, 16.1, 18.2, 17.8
2019-09-18 23:31:22.8, 2458745.771792, 15.6, 18.4, 16.1, 18.2, 17.8
2019-09-18 23:31:32.8, 2458745.771908, 15.6, 18.4, 16.0, 18.2, 17.9
2019-09-18 23:31:42.8, 2458745.772024, 15.6, 18.4, 16.1, 18.2, 17.8
2019-09-18 23:31:52.8, 2458745.772140, 15.6, 18.4, 16.1, 18.2, 17.8
2019-09-18 23:32:02.8, 2458745.772256, 15.6, 18.4, 16.1, 18.2, 17.8
2019-09-18 23:32:12.8, 2458745.772371, 15.7, 18.4, 16.1, 18.2, 17.8
2019-09-18 23:32:22.8, 2458745.772487, 15.7, 18.4, 16.1, 18.2, 17.8
2019-09-18 23:32:32.8, 2458745.772602, 15.6, 18.3, 16.1, 18.2, 17.8
2019-09-18 23:32:42.8, 2458745.772718, 15.6, 18.4, 16.1, 18.2, 17.8
2019-09-18 23:32:52.8, 2458745.772834, 15.6, 18.4, 16.0, 18.2, 17.8
2019-09-18 23:33:02.8, 2458745.772950, 15.6, 18.4, 16.1, 18.2, 17.8
2019-09-18 23:33:12.8, 2458745.773065, 15.6, 18.4, 16.1, 18.2, 17.8
2019-09-18 23:33:22.8, 2458745.773181, 15.6, 18.3, 16.1, 18.2, 17.8
2019-09-18 23:33:32.8, 2458745.773297, 15.6, 18.4, 16.1, 18.2, 17.8
2019-09-18 23:33:42.8, 2458745.773413, 15.6, 18.4, 16.1, 18.2, 17.8
2019-09-18 23:33:52.8, 2458745.773528, 15.6, 18.4, 16.1, 18.2, 17.8
2019-09-18 23:34:02.8, 2458745.773644, 15.6, 18.4, 16.1, 18.2, 17.8
2019-09-18 23:34:12.8, 2458745.773760, 15.6, 18.4, 16.0, 18.2, 17.8
2019-09-18 23:34:22.8, 2458745.773876, 15.6, 18.3, 16.1, 18.1, 17.8
2019-09-18 23:34:32.9, 2458745.773992, 15.6, 18.4, 16.0, 18.2, 17.8
2019-09-18 23:34:42.8, 2458745.774107, 15.6, 18.3, 16.1, 18.1, 17.8
2019-09-18 23:34:52.8, 2458745.774223, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:35:02.8, 2458745.774339, 15.6, 18.3, 16.1, 18.1, 17.8
2019-09-18 23:35:12.8, 2458745.774454, 15.6, 18.4, 16.0, 18.2, 17.8
2019-09-18 23:35:22.9, 2458745.774571, 15.6, 18.3, 16.1, 18.1, 17.8
2019-09-18 23:35:32.8, 2458745.774686, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:35:42.9, 2458745.774802, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:35:52.8, 2458745.774917, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:36:02.8, 2458745.775033, 15.6, 18.3, 16.0, 18.2, 17.8
2019-09-18 23:36:12.8, 2458745.775149, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:36:22.8, 2458745.775265, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:36:32.8, 2458745.775380, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:36:42.8, 2458745.775496, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:36:52.8, 2458745.775612, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:37:02.8, 2458745.775727, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:37:12.8, 2458745.775843, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:37:22.8, 2458745.775959, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:37:32.8, 2458745.776075, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:37:42.8, 2458745.776190, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:37:52.8, 2458745.776306, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:38:02.9, 2458745.776423, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:38:12.8, 2458745.776538, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:38:22.8, 2458745.776653, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:38:32.8, 2458745.776769, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:38:42.8, 2458745.776885, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:38:52.8, 2458745.777001, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:39:03.0, 2458745.777119, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:39:12.8, 2458745.777232, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:39:22.8, 2458745.777348, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:39:32.8, 2458745.777464, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:39:42.8, 2458745.777579, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:39:52.8, 2458745.777695, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:40:02.8, 2458745.777811, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:40:12.8, 2458745.777927, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:40:22.8, 2458745.778043, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:40:32.8, 2458745.778158, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:40:42.8, 2458745.778274, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:40:52.8, 2458745.778389, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:41:02.8, 2458745.778505, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:41:12.8, 2458745.778621, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:41:22.8, 2458745.778737, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:41:32.8, 2458745.778853, 15.6, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:41:42.8, 2458745.778968, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:41:52.8, 2458745.779084, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:42:02.8, 2458745.779200, 15.6, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:42:12.8, 2458745.779315, 15.6, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:42:22.8, 2458745.779431, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:42:32.8, 2458745.779547, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:42:42.9, 2458745.779663, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:42:52.8, 2458745.779778, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:43:02.8, 2458745.779894, 15.6, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:43:12.8, 2458745.780010, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:43:22.8, 2458745.780126, 15.6, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:43:32.8, 2458745.780241, 15.6, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:43:42.8, 2458745.780357, 15.6, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:43:52.8, 2458745.780473, 15.6, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:44:02.8, 2458745.780589, 15.6, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:44:12.8, 2458745.780704, 15.5, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:44:22.8, 2458745.780820, 15.5, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:44:32.8, 2458745.780936, 15.6, 18.3, 16.0, 18.1, 17.8
2019-09-18 23:44:42.8, 2458745.781052, 15.6, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:44:52.8, 2458745.781167, 15.6, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:45:02.8, 2458745.781283, 15.6, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:45:12.8, 2458745.781399, 15.6, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:45:22.8, 2458745.781515, 15.5, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:45:32.8, 2458745.781630, 15.5, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:45:42.8, 2458745.781746, 15.6, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:45:52.8, 2458745.781862, 15.6, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:46:02.8, 2458745.781977, 15.6, 18.2, 16.0, 18.1, 17.7
2019-09-18 23:46:12.9, 2458745.782094, 15.6, 18.2, 16.0, 18.1, 17.7
2019-09-18 23:46:22.8, 2458745.782209, 15.5, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:46:32.8, 2458745.782325, 15.5, 18.2, 16.0, 18.0, 17.7
2019-09-18 23:46:42.8, 2458745.782441, 15.6, 18.2, 16.0, 18.1, 17.7
2019-09-18 23:46:52.8, 2458745.782556, 15.5, 18.3, 16.0, 18.1, 17.7
2019-09-18 23:47:02.8, 2458745.782672, 15.6, 18.2, 16.0, 18.1, 17.7
2019-09-18 23:47:12.8, 2458745.782788, 15.6, 18.2, 16.0, 18.1, 17.7
2019-09-18 23:47:22.8, 2458745.782903, 15.6, 18.2, 16.0, 18.0, 17.7
2019-09-18 23:47:32.8, 2458745.783019, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:47:42.8, 2458745.783135, 15.5, 18.2, 16.0, 18.1, 17.7
2019-09-18 23:47:52.8, 2458745.783251, 15.6, 18.2, 16.0, 18.0, 17.7
2019-09-18 23:48:02.8, 2458745.783366, 15.6, 18.2, 16.0, 18.1, 17.7
2019-09-18 23:48:12.9, 2458745.783483, 15.6, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:48:22.8, 2458745.783598, 15.6, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:48:32.8, 2458745.783714, 15.6, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:48:42.8, 2458745.783829, 15.6, 18.2, 16.0, 18.0, 17.7
2019-09-18 23:48:52.8, 2458745.783945, 15.6, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:49:02.8, 2458745.784061, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:49:12.8, 2458745.784177, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:49:22.8, 2458745.784293, 15.5, 18.2, 16.0, 18.0, 17.7
2019-09-18 23:49:32.8, 2458745.784408, 15.6, 18.2, 16.0, 18.0, 17.7
2019-09-18 23:49:42.8, 2458745.784524, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:49:52.8, 2458745.784639, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:50:02.8, 2458745.784756, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:50:12.8, 2458745.784871, 15.5, 18.2, 16.0, 18.1, 17.6
2019-09-18 23:50:22.8, 2458745.784987, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:50:32.8, 2458745.785102, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:50:42.8, 2458745.785218, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:50:52.8, 2458745.785334, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:51:02.8, 2458745.785450, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:51:12.9, 2458745.785566, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:51:22.8, 2458745.785681, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:51:32.8, 2458745.785797, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:51:42.8, 2458745.785913, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:51:52.8, 2458745.786029, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:52:02.8, 2458745.786144, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:52:12.8, 2458745.786260, 15.5, 18.2, 15.9, 18.0, 17.6
2019-09-18 23:52:22.8, 2458745.786376, 15.5, 18.1, 16.0, 18.0, 17.6
2019-09-18 23:52:32.8, 2458745.786491, 15.5, 18.2, 15.9, 18.0, 17.6
2019-09-18 23:52:42.8, 2458745.786607, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:52:52.9, 2458745.786724, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:53:02.8, 2458745.786839, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:53:12.8, 2458745.786954, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:53:22.8, 2458745.787070, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:53:32.8, 2458745.787186, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:53:42.8, 2458745.787301, 15.5, 18.2, 16.0, 18.0, 17.6
2019-09-18 23:53:52.8, 2458745.787418, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:54:02.9, 2458745.787534, 15.5, 18.2, 15.9, 18.0, 17.6
2019-09-18 23:54:12.8, 2458745.787649, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:54:22.8, 2458745.787765, 15.5, 18.1, 16.0, 18.0, 17.6
2019-09-18 23:54:32.8, 2458745.787880, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:54:42.8, 2458745.787996, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:54:52.8, 2458745.788112, 15.5, 18.1, 16.0, 18.0, 17.6
2019-09-18 23:55:02.8, 2458745.788228, 15.5, 18.1, 16.0, 18.0, 17.6
2019-09-18 23:55:12.8, 2458745.788343, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:55:22.8, 2458745.788459, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:55:32.9, 2458745.788575, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:55:42.8, 2458745.788690, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:55:52.9, 2458745.788807, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:56:02.8, 2458745.788922, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:56:12.8, 2458745.789038, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:56:22.9, 2458745.789154, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:56:32.8, 2458745.789269, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:56:42.8, 2458745.789385, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:56:52.8, 2458745.789501, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:57:02.8, 2458745.789617, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:57:12.9, 2458745.789733, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:57:22.8, 2458745.789848, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:57:32.8, 2458745.789964, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:57:42.8, 2458745.790079, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:57:52.8, 2458745.790195, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:58:02.8, 2458745.790311, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:58:12.8, 2458745.790427, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:58:22.8, 2458745.790542, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:58:32.8, 2458745.790658, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:58:42.8, 2458745.790774, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:58:52.8, 2458745.790890, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:59:02.9, 2458745.791006, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:59:12.8, 2458745.791121, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:59:22.8, 2458745.791237, 15.5, 18.1, 15.9, 17.9, 17.6
2019-09-18 23:59:32.8, 2458745.791352, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:59:42.8, 2458745.791468, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-18 23:59:52.8, 2458745.791584, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-19 00:00:02.8, 2458745.791700, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-19 00:00:12.8, 2458745.791815, 15.5, 18.1, 15.9, 18.0, 17.5
2019-09-19 00:00:22.8, 2458745.791931, 15.5, 18.1, 15.9, 17.9, 17.6
2019-09-19 00:00:32.8, 2458745.792047, 15.5, 18.1, 15.9, 18.0, 17.5
2019-09-19 00:00:42.8, 2458745.792163, 15.5, 18.1, 15.9, 17.9, 17.6
2019-09-19 00:00:52.8, 2458745.792278, 15.5, 18.1, 15.9, 17.9, 17.6
2019-09-19 00:01:02.8, 2458745.792394, 15.5, 18.1, 15.9, 17.9, 17.6
2019-09-19 00:01:12.8, 2458745.792510, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-19 00:01:22.8, 2458745.792626, 15.5, 18.1, 15.9, 17.9, 17.6
2019-09-19 00:01:32.8, 2458745.792741, 15.5, 18.1, 15.9, 17.9, 17.5
2019-09-19 00:01:42.8, 2458745.792857, 15.5, 18.1, 15.9, 17.9, 17.5
2019-09-19 00:01:52.8, 2458745.792973, 15.5, 18.1, 15.9, 18.0, 17.6
2019-09-19 00:02:02.8, 2458745.793089, 15.5, 18.1, 15.8, 17.9, 17.5
2019-09-19 00:02:12.8, 2458745.793204, 15.5, 18.1, 15.9, 17.9, 17.6
2019-09-19 00:02:22.8, 2458745.793320, 15.5, 18.1, 15.9, 17.9, 17.5
2019-09-19 00:02:32.8, 2458745.793436, 15.5, 18.1, 15.9, 17.9, 17.5
2019-09-19 00:02:42.8, 2458745.793552, 15.5, 18.1, 15.9, 17.9, 17.5
2019-09-19 00:02:52.8, 2458745.793667, 15.5, 18.1, 15.8, 17.9, 17.6
2019-09-19 00:03:02.8, 2458745.793783, 15.5, 18.1, 15.9, 17.9, 17.6
2019-09-19 00:03:12.8, 2458745.793899, 15.5, 18.1, 15.8, 17.9, 17.5
2019-09-19 00:03:22.8, 2458745.794014, 15.5, 18.1, 15.8, 18.0, 17.5
2019-09-19 00:03:32.8, 2458745.794130, 15.5, 18.1, 15.8, 17.9, 17.5
2019-09-19 00:03:43.0, 2458745.794248, 15.5, 18.1, 15.8, 18.0, 17.5
2019-09-19 00:03:52.8, 2458745.794362, 15.5, 18.1, 15.8, 17.9, 17.5
2019-09-19 00:04:02.8, 2458745.794477, 15.5, 18.1, 15.9, 17.9, 17.5
2019-09-19 00:04:12.8, 2458745.794593, 15.5, 18.1, 15.8, 17.9, 17.5
2019-09-19 00:04:22.8, 2458745.794709, 15.5, 18.1, 15.8, 17.9, 17.5
2019-09-19 00:04:32.9, 2458745.794825, 15.5, 18.1, 15.9, 17.9, 17.5
2019-09-19 00:04:42.8, 2458745.794940, 15.5, 18.1, 15.8, 17.9, 17.5
2019-09-19 00:04:52.8, 2458745.795057, 15.5, 18.1, 15.8, 17.9, 17.5
2019-09-19 00:05:02.8, 2458745.795172, 15.5, 18.1, 15.8, 17.9, 17.5
2019-09-19 00:05:12.8, 2458745.795288, 15.5, 18.1, 15.8, 17.9, 17.5
2019-09-19 00:05:22.8, 2458745.795403, 15.5, 18.1, 15.8, 17.9, 17.5
2019-09-19 00:05:32.8, 2458745.795519, 15.5, 18.1, 15.8, 17.9, 17.5
2019-09-19 00:05:42.8, 2458745.795635, 15.5, 18.1, 15.8, 17.9, 17.5
2019-09-19 00:05:52.8, 2458745.795751, 15.5, 18.0, 15.8, 17.9, 17.5
2019-09-19 00:06:02.9, 2458745.795867, 15.5, 18.1, 15.8, 17.9, 17.5
2019-09-19 00:06:12.9, 2458745.795983, 15.5, 18.0, 15.8, 17.9, 17.5
2019-09-19 00:06:22.8, 2458745.796098, 15.5, 18.1, 15.8, 17.9, 17.5
2019-09-19 00:06:32.8, 2458745.796214, 15.5, 18.1, 15.8, 17.9, 17.5
2019-09-19 00:06:42.8, 2458745.796330, 15.5, 18.0, 15.8, 17.9, 17.5
2019-09-19 00:06:52.9, 2458745.796446, 15.5, 18.0, 15.8, 17.9, 17.5
2019-09-19 00:07:02.8, 2458745.796561, 15.5, 18.0, 15.9, 17.8, 17.5
2019-09-19 00:07:12.8, 2458745.796677, 15.5, 18.0, 15.8, 17.9, 17.5
2019-09-19 00:07:22.8, 2458745.796792, 15.5, 18.0, 15.8, 17.9, 17.5
2019-09-19 00:07:32.8, 2458745.796908, 15.5, 18.0, 15.8, 17.9, 17.5
2019-09-19 00:07:42.8, 2458745.797024, 15.5, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:07:52.8, 2458745.797140, 15.5, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:08:02.8, 2458745.797256, 15.5, 18.0, 15.8, 17.9, 17.5
2019-09-19 00:08:12.8, 2458745.797371, 15.5, 18.0, 15.8, 17.9, 17.5
2019-09-19 00:08:23.3, 2458745.797493, 15.5, 18.0, 15.8, 17.9, 17.5
2019-09-19 00:08:32.8, 2458745.797602, 15.5, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:08:42.8, 2458745.797718, 15.5, 18.0, 15.8, 17.9, 17.5
2019-09-19 00:08:52.8, 2458745.797834, 15.5, 18.0, 15.8, 17.9, 17.5
2019-09-19 00:09:02.8, 2458745.797950, 15.5, 18.0, 15.8, 17.9, 17.5
2019-09-19 00:09:12.8, 2458745.798066, 15.4, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:09:22.8, 2458745.798181, 15.5, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:09:32.8, 2458745.798297, 15.4, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:09:42.8, 2458745.798413, 15.5, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:09:52.8, 2458745.798529, 15.5, 18.0, 15.8, 17.9, 17.5
2019-09-19 00:10:02.8, 2458745.798644, 15.5, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:10:12.8, 2458745.798760, 15.5, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:10:22.8, 2458745.798876, 15.5, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:10:32.8, 2458745.798991, 15.5, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:10:42.8, 2458745.799107, 15.5, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:10:52.8, 2458745.799223, 15.5, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:11:02.8, 2458745.799339, 15.5, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:11:12.8, 2458745.799454, 15.4, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:11:22.8, 2458745.799570, 15.5, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:11:32.9, 2458745.799686, 15.5, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:11:42.8, 2458745.799801, 15.4, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:11:52.9, 2458745.799918, 15.5, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:12:02.8, 2458745.800033, 15.4, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:12:12.8, 2458745.800149, 15.4, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:12:22.8, 2458745.800265, 15.4, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:12:32.8, 2458745.800381, 15.4, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:12:42.8, 2458745.800496, 15.4, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:12:52.8, 2458745.800612, 15.4, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:13:02.8, 2458745.800728, 15.4, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:13:12.8, 2458745.800843, 15.5, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:13:22.8, 2458745.800959, 15.5, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:13:32.8, 2458745.801075, 15.4, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:13:42.8, 2458745.801190, 15.4, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:13:52.8, 2458745.801306, 15.4, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:14:02.8, 2458745.801422, 15.4, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:14:12.8, 2458745.801538, 15.4, 18.0, 15.8, 17.8, 17.5
2019-09-19 00:14:22.8, 2458745.801653, 15.5, 18.0, 15.8, 17.8, 17.5
